$ Get data for 985:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:23 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA985           Sourdough Gulch
WA985       0108  16     32.00
WA985       0108  17     39.00
WA985       0108  18     43.00
WA985       0108  19     46.00
WA985       0108  20     30.00
WA985       0108  21     24.00
WA985       0108  22     33.00
WA985       0108  23     35.00
WA985       0108  24     38.00
WA985       0108  25     40.00
WA985       0108  26     39.00
WA985       0108  27     37.00
WA985       0108  28     29.00
WA985       0108  29     31.00
WA985       0108  30     33.00
WA985       0108  31     33.00
WA985       0208   1     33.00
WA985       0208   2     33.00
WA985       0208   3     34.00
WA985       0208   4     35.00
WA985       0208   5     37.00
WA985       0208   6     33.00
WA985       0208   7     38.00
WA985       0208   8     39.00
WA985       0208   9     49.00
WA985       0208  10     47.00
WA985       0208  11     41.00
WA985       0208  12     52.00
WA985       0208  13     35.00
WA985       0208  14     40.00
WA985       0208  15     47.00
WA985       0208  16     45.00
WA985       0208  17     43.00
WA985       0208  18     48.00
WA985       0208  19     51.00
WA985       0208  20     45.00
WA985       0208  21     50.00
WA985       0208  22     47.00
WA985       0208  23     46.00
WA985       0208  24     46.00
WA985       0208  25     43.00
WA985       0208  26     49.00
WA985       0208  27     47.00
WA985       0208  28     51.00
WA985       0208  29     54.00
WA985       0308   1     40.00
WA985       0308   2     46.00
WA985       0308   3     47.00
WA985       0308   4     39.00
WA985       0308   5     42.00
WA985       0308   6     50.00
WA985       0308   7     51.00
WA985       0308   8     46.00
WA985       0308   9     49.00
WA985       0308  10     55.00
WA985       0308  11     49.00
WA985       0308  12     48.00
WA985       0308  13     43.00
WA985       0308  14     44.00
WA985       0308  15     40.00
WA985       0308  16     41.00
WA985       0308  17     47.00
WA985       0308  18     48.00
WA985       0308  19     41.00
WA985       0308  20     43.00
WA985       0308  21     40.00
WA985       0308  22     46.00
WA985       0308  23     48.00
WA985       0308  24     40.00
WA985       0308  25     42.00
WA985       0308  26     44.00
WA985       0308  27     40.00
WA985       0308  28     35.00
WA985       0308  29     40.00
WA985       0308  30     35.00
WA985       0308  31     42.00
WA985       0408   1     42.00
WA985       0408   2     44.00
WA985       0408   3     53.00
WA985       0408   4     48.00
WA985       0408   5     45.00
WA985       0408   6     48.00
WA985       0408   7     47.00
WA985       0408   8     44.00
WA985       0408   9     44.00
WA985       0408  10     45.00
WA985       0408  11     54.00
WA985       0408  12     62.00
WA985       0408  13     70.00
WA985       0408  14     54.00
WA985       0408  15     41.00
WA985       0408  16     49.00
WA985       0408  17     58.00
WA985       0408  18     47.00
WA985       0408  19     37.00
WA985       0408  20     41.00
WA985       0408  21     41.00
WA985       0408  22     53.00
WA985       0408  23     51.00
WA985       0408  24     45.00
WA985       0408  25     46.00
WA985       0408  26     55.00
WA985       0408  27     67.00
WA985       0408  28     67.00
WA985       0408  29     47.00
WA985       0408  30     43.00
WA985       0508   1     50.00
WA985       0508   2     59.00
WA985       0508   3     58.00
WA985       0508   4     62.00
WA985       0508   5     65.00
WA985       0508   6     61.00
WA985       0508   7     58.00
WA985       0508   8     50.00
WA985       0508   9     52.00
WA985       0508  10     61.00
WA985       0508  11     50.00
WA985       0508  12     53.00
WA985       0508  13     54.00
WA985       0508  14     62.00
WA985       0508  15     69.00
WA985       0508  16     76.00
WA985       0508  17     83.00
WA985       0508  18     79.00
WA985       0508  19     75.00
WA985       0508  20     65.00
WA985       0508  21     52.00
WA985       0508  22     48.00
WA985       0508  23     58.00
WA985       0508  24     61.00
WA985       0508  25     64.00
WA985       0508  26     64.00
WA985       0508  27     65.00
WA985       0508  28     62.00
WA985       0508  29     62.00
WA985       0508  30     62.00
WA985       0508  31     67.00
WA985       0608   1     60.00
WA985       0608   2     60.00
WA985       0608   3     52.00
WA985       0608   4     52.00
WA985       0608   5     57.00
WA985       0608   6     51.00
WA985       0608   7     54.00
WA985       0608   8     62.00
WA985       0608   9     62.00
WA985       0608  10     43.00
WA985       0608  11     56.00
WA985       0608  12     63.00
WA985       0608  13     71.00
WA985       0608  14     64.00
WA985       0608  15     70.00
WA985       0608  16     73.00
WA985       0608  17     69.00
WA985       0608  18     67.00
WA985       0608  19     70.00
WA985       0608  20     82.00
WA985       0608  21     82.00
WA985       0608  22     68.00
WA985       0608  23     68.00
WA985       0608  24     69.00
WA985       0608  25     71.00
WA985       0608  26     72.00
WA985       0608  27     75.00
WA985       0608  28     84.00
WA985       0608  29     90.00
WA985       0608  30     89.00
WA985       0708   1     80.00
WA985       0708   2     83.00
WA985       0708   3     85.00
WA985       0708   4     72.00
WA985       0708   5     75.00
WA985       0708   6     74.00
WA985       0708   7     77.00
WA985       0708   8     77.00
WA985       0708   9     83.00
WA985       0708  10     76.00
WA985       0708  11     69.00
WA985       0708  12     78.00
WA985       0708  13     83.00
WA985       0708  14     82.00
WA985       0708  15     75.00
WA985       0708  16     76.00
WA985       0708  17     80.00
WA985       0708  18     75.00
WA985       0708  19     80.00
WA985       0708  20     85.00
WA985       0708  21     84.00
WA985       0708  22     71.00
WA985       0708  23     68.00
WA985       0708  24     75.00
WA985       0708  25     83.00
WA985       0708  26     78.00
WA985       0708  27     77.00
WA985       0708  28     76.00
WA985       0708  29     75.00
WA985       0708  30     72.00
WA985       0708  31     78.00
WA985       0808   1     76.00
WA985       0808   2     70.00
WA985       0808   3     72.00
WA985       0808   4     79.00
WA985       0808   5     85.00
WA985       0808   6     90.00
WA985       0808   7     84.00
WA985       0808   8     84.00
WA985       0808   9     74.00
WA985       0808  10     67.00
WA985       0808  11     72.00
WA985       0808  12     80.00
WA985       0808  13     79.00
WA985       0808  14     84.00
WA985       0808  15     87.00
WA985       0808  16     91.00
WA985       0808  17     94.00
WA985       0808  18     89.00
WA985       0808  19     65.00
WA985       0808  20     62.00
WA985       0808  21     59.00
WA985       0808  22     69.00
WA985       0808  23     77.00
WA985       0808  24     81.00
WA985       0808  25     68.00
WA985       0808  26     63.00
WA985       0808  27     64.00
WA985       0808  28     74.00
WA985       0808  29     79.00
WA985       0808  30     66.00
WA985       0808  31     56.00
WA985       0908   1     58.00
WA985       0908   2     63.00
WA985       0908   3     70.00
WA985       0908   4     64.00
WA985       0908   5     71.00
WA985       0908   6     66.00
WA985       0908   7     67.00
WA985       0908   8     71.00
WA985       0908   9     73.00
WA985       0908  10     62.00
WA985       0908  11     69.00
WA985       0908  12     74.00
WA985       0908  13     68.00
WA985       0908  14     74.00
WA985       0908  15     80.00
WA985       0908  16     80.00
WA985       0908  17     83.00
WA985       0908  18     80.00
WA985       0908  19     82.00
WA985       0908  20     66.00
WA985       0908  21     54.00
WA985       0908  22     52.00
WA985       0908  23     56.00
WA985       0908  24     69.00
WA985       0908  25     65.00
WA985       0908  26     64.00
WA985       0908  27     66.00
WA985       0908  28     67.00
WA985       0908  29     73.00
WA985       0908  30     79.00
WA985       1008   1     80.00
WA985       1008   2     72.00
WA985       1008   3     65.00
WA985       1008   4     59.00
WA985       1008   5     51.00
WA985       1008   6     60.00
WA985       1008   7     56.00
WA985       1008   8     46.00
WA985       1008   9     43.00
WA985       1008  10     45.00
WA985       1008  11     44.00
WA985       1008  12     47.00
WA985       1008  13     61.00
WA985       1008  14     52.00
WA985       1008  15     50.00
WA985       1008  16     56.00
WA985       1008  17     66.00
WA985       1008  18     60.00
WA985       1008  19     58.00
WA985       1008  20     56.00
WA985       1008  21     50.00
WA985       1008  22     53.00
WA985       1008  23     57.00
WA985       1008  24     55.00
WA985       1008  25     59.00
WA985       1008  26     57.00
WA985       1008  27     65.00
WA985       1008  28     66.00
WA985       1008  29     68.00
WA985       1008  30     68.00
WA985       1008  31     62.00
WA985       1108   1     57.00
WA985       1108   2     52.00
WA985       1108   3     51.00
WA985       1108   4     42.00
WA985       1108   5     43.00
WA985       1108   6     51.00
WA985       1108   7     52.00
WA985       1108   8     54.00
WA985       1108   9     46.00
WA985       1108  10     48.00
WA985       1108  11     46.00
WA985       1108  12     56.00
WA985       1108  13     48.00
WA985       1108  14     44.00
WA985       1108  15     57.00
WA985       1108  16     60.00
WA985       1108  17     69.00
WA985       1108  18     61.00
WA985       1108  19     47.00
WA985       1108  20     53.00
WA985       1108  21     43.00
WA985       1108  22     43.00
WA985       1108  23     42.00
WA985       1108  24     51.00
WA985       1108  25     53.00
WA985       1108  26     47.00
WA985       1108  27     35.00
WA985       1108  28     42.00
WA985       1108  29     49.00
WA985       1108  30     56.00
WA985       1208   1     60.00
WA985       1208   2     46.00
WA985       1208   3     38.00
WA985       1208   4     35.00
WA985       1208   5     45.00
WA985       1208   6     53.00
WA985       1208   7     48.00
WA985       1208   8     36.00
WA985       1208   9     42.00
WA985       1208  10     50.00
WA985       1208  11     46.00
WA985       1208  12     41.00
WA985       1208  13     30.00
WA985       1208  14     17.00
WA985       1208  15     13.00
WA985       1208  16     20.00
WA985       1208  17     24.00
WA985       1208  18     29.00
WA985       1208  19     24.00
WA985       1208  20     17.00
WA985       1208  21     33.00
WA985       1208  22     25.00
WA985       1208  23     23.00
WA985       1208  24     31.00
WA985       1208  25     31.00
WA985       1208  26     30.00
WA985       1208  27     41.00
WA985       1208  28     41.00
WA985       1208  29     40.00
WA985       1208  30     36.00
WA985       1208  31     40.00
WA985       0109   1     41.00
WA985       0109   2     40.00
WA985       0109   3     30.00
WA985       0109   4     30.00
WA985       0109   5     38.00
WA985       0109   6     46.00
WA985       0109   7     47.00
WA985       0109   8     46.00
WA985       0109   9     40.00
WA985       0109  10     44.00
WA985       0109  11     47.00
WA985       0109  12     49.00
WA985       0109  13     52.00
WA985       0109  14     55.00
WA985       0109  15     54.00
WA985       0109  16     49.00
WA985       0109  17     31.00
WA985       0109  18     31.00
WA985       0109  19     33.00
WA985       0109  20     41.00
WA985       0109  21     40.00
WA985       0109  22     43.00
WA985       0109  23     26.00
WA985       0109  24     27.00
WA985       0109  25     26.00
WA985       0109  26     26.00
WA985       0109  27     36.00
WA985       0109  28     41.00
WA985       0109  29     41.00
WA985       0109  30     52.00
WA985       0109  31     44.00
WA985       0209   1     39.00
WA985       0209   2     50.00
WA985       0209   3     58.00
WA985       0209   4     57.00
WA985       0209   5     52.00
WA985       0209   6     47.00
WA985       0209   7     40.00
WA985       0209   8     46.00
WA985       0209   9     34.00
WA985       0209  10     33.00
WA985       0209  11     37.00
WA985       0209  12     38.00
WA985       0209  13     36.00
WA985       0209  14     40.00
WA985       0209  15     38.00
WA985       0209  16     46.00
WA985       0209  17     41.00
WA985       0209  18     45.00
WA985       0209  19     50.00
WA985       0209  20     45.00
WA985       0209  21     51.00
WA985       0209  22     49.00
WA985       0209  23     52.00
WA985       0209  24     42.00
WA985       0209  25     43.00
WA985       0209  26     37.00
WA985       0209  27     36.00
WA985       0209  28     46.00
WA985       0309   1     52.00
WA985       0309   2     53.00
WA985       0309   3     49.00
WA985       0309   4     42.00
WA985       0309   5     36.00
WA985       0309   6     32.00
WA985       0309   7     39.00
WA985       0309   8     34.00
WA985       0309   9     35.00
WA985       0309  10     27.00
WA985       0309  11     30.00
WA985       0309  12     36.00
WA985       0309  13     52.00
WA985       0309  14     46.00
WA985       0309  15     40.00
WA985       0309  16     42.00
WA985       0309  17     42.00
WA985       0309  18     40.00
WA985       0309  19     49.00
WA985       0309  20     56.00
WA985       0309  21     51.00
WA985       0309  22     40.00
WA985       0309  23     42.00
WA985       0309  24     42.00
WA985       0309  25     39.00
WA985       0309  26     40.00
WA985       0309  27     48.00
WA985       0309  28     42.00
WA985       0309  29     36.00
WA985       0309  30     43.00
WA985       0309  31     39.00
WA985       0409   1     36.00
WA985       0409   2     44.00
WA985       0409   3     40.00
WA985       0409   4     46.00
WA985       0409   5     54.00
WA985       0409   6     62.00
WA985       0409   7     62.00
WA985       0409   8     55.00
WA985       0409   9     49.00
WA985       0409  10     51.00
WA985       0409  11     47.00
WA985       0409  12     55.00
WA985       0409  13     43.00
WA985       0409  14     36.00
WA985       0409  15     45.00
WA985       0409  16     50.00
WA985       0409  17     54.00
WA985       0409  18     55.00
WA985       0409  19     63.00
WA985       0409  20     70.00
WA985       0409  21     71.00
WA985       0409  22     65.00
WA985       0409  23     43.00
WA985       0409  24     47.00
WA985       0409  25     49.00
WA985       0409  26     48.00
WA985       0409  27     49.00
WA985       0409  28     41.00
WA985       0409  29     44.00
WA985       0409  30     47.00
WA985       0509   1     54.00
WA985       0509   2     51.00
WA985       0509   3     47.00
WA985       0509   4     54.00
WA985       0509   5     52.00
WA985       0509   6     51.00
WA985       0509   7     46.00
WA985       0509   8     53.00
WA985       0509   9     57.00
WA985       0509  10     62.00
WA985       0509  11     58.00
WA985       0509  12     45.00
WA985       0509  13     54.00
WA985       0509  14     54.00
WA985       0509  15     58.00
WA985       0509  16     65.00
WA985       0509  17     75.00
WA985       0509  18     75.00
WA985       0509  19     58.00
WA985       0509  20     54.00
WA985       0509  21     62.00
WA985       0509  22     66.00
WA985       0509  23     68.00
WA985       0509  24     68.00
WA985       0509  25     67.00
WA985       0509  26     68.00
WA985       0509  27     69.00
WA985       0509  28     74.00
WA985       0509  29     78.00
WA985       0509  30     78.00
WA985       0509  31     74.00
WA985       0609   1     74.00
WA985       0609   2     69.00
WA985       0609   3     74.00
WA985       0609   4     74.00
WA985       0609   5     67.00
WA985       0609   6     62.00
WA985       0609   7     57.00
WA985       0609   8     59.00
WA985       0609   9     67.00
WA985       0609  10     63.00
WA985       0609  11     68.00
WA985       0609  12     67.00
WA985       0609  13     68.00
WA985       0609  14     62.00
WA985       0609  15     67.00
WA985       0609  16     72.00
WA985       0609  17     66.00
WA985       0609  18     67.00
WA985       0609  19     62.00
WA985       0609  20     59.00
WA985       0609  21     51.00
WA985       0609  22     55.00
WA985       0609  23     67.00
WA985       0609  24     79.00
WA985       0609  25     66.00
WA985       0609  26     67.00
WA985       0609  27     73.00
WA985       0609  28     73.00
WA985       0609  29     72.00
WA985       0609  30     70.00
WA985       0709   1     75.00
WA985       0709   2     80.00
WA985       0709   3     82.00
WA985       0709   4     83.00
WA985       0709   5     82.00
WA985       0709   6     69.00
WA985       0709   7     66.00
WA985       0709   8     67.00
WA985       0709   9     67.00
WA985       0709  10     74.00
WA985       0709  11     81.00
WA985       0709  12     80.00
WA985       0709  13     61.00
WA985       0709  14     72.00
WA985       0709  15     79.00
WA985       0709  16     82.00
WA985       0709  17     85.00
WA985       0709  18     85.00
WA985       0709  19     78.00
WA985       0709  20     81.00
WA985       0709  21     82.00
WA985       0709  22     88.00
WA985       0709  23     82.00
WA985       0709  24     74.00
WA985       0709  25     79.00
WA985       0709  26     74.00
WA985       0709  27     80.00
WA985       0709  28     88.00
WA985       0709  29     80.00
WA985       0709  30     82.00
WA985       0709  31     87.00
WA985       0809   1     92.00
WA985       0809   2     87.00
WA985       0809   3     88.00
WA985       0809   4     88.00
WA985       0809   5     83.00
WA985       0809   6     69.00
WA985       0809   7     57.00
WA985       0809   8     66.00
WA985       0809   9     71.00
WA985       0809  10     78.00
WA985       0809  11     77.00
WA985       0809  12     68.00
WA985       0809  13     66.00
WA985       0809  14     61.00
WA985       0809  15     63.00
WA985       0809  16     67.00
WA985       0809  17     72.00
WA985       0809  18     80.00
WA985       0809  19     82.00
WA985       0809  20     87.00
WA985       0809  21     82.00
WA985       0809  22     73.00
WA985       0809  23     70.00
WA985       0809  24     74.00
WA985       0809  25     75.00
WA985       0809  26     77.00
WA985       0809  27     84.00
WA985       0809  28     88.00
WA985       0809  29     67.00
WA985       0809  30     72.00
WA985       0809  31     75.00
WA985       0909   1     81.00
WA985       0909   2     86.00
WA985       0909   3     73.00
WA985       0909   4     72.00
WA985       0909   5     72.00
WA985       0909   6     61.00
WA985       0909   7     60.00
WA985       0909   8     64.00
WA985       0909   9     71.00
WA985       0909  10     71.00
WA985       0909  11     77.00
WA985       0909  12     82.00
WA985       0909  13     79.00
WA985       0909  14     74.00
WA985       0909  15     73.00
WA985       0909  16     85.00
WA985       0909  17     68.00
WA985       0909  18     73.00
WA985       0909  19     71.00
WA985       0909  20     58.00
WA985       0909  21     66.00
WA985       0909  22     75.00
WA985       0909  23     83.00
WA985       0909  24     78.00
WA985       0909  25     76.00
WA985       0909  26     77.00
WA985       0909  27     65.00
WA985       0909  28     74.00
WA985       0909  29     51.00
WA985       0909  30     48.00
WA985       1009   1     52.00
WA985       1009   2     52.00
WA985       1009   3     41.00
WA985       1009   4     51.00
WA985       1009   5     51.00
WA985       1009   6     54.00
WA985       1009   7     53.00
WA985       1009   8     52.00
WA985       1009   9     45.00
WA985       1009  10     40.00
WA985       1009  11     38.00
WA985       1009  12     40.00
WA985       1009  13     54.00
WA985       1009  14     55.00
WA985       1009  15     52.00
WA985       1009  16     68.00
WA985       1009  17     68.00
WA985       1009  18     53.00
WA985       1009  19     54.00
WA985       1009  20     53.00
WA985       1009  21     52.00
WA985       1009  22     52.00
WA985       1009  23     52.00
WA985       1009  24     48.00
WA985       1009  25     48.00
WA985       1009  26     51.00
WA985       1009  27     38.00
WA985       1009  28     40.00
WA985       1009  29     50.00
WA985       1009  30     53.00
WA985       1009  31     54.00
WA985       1109   1     45.00
WA985       1109   2     45.00
WA985       1109   3     47.00
WA985       1109   4     60.00
WA985       1109   5     62.00
WA985       1109   6     49.00
WA985       1109   7     47.00
WA985       1109   8     43.00
WA985       1109   9     50.00
WA985       1109  10     48.00
WA985       1109  11     40.00
WA985       1109  12     38.00
WA985       1109  13     36.00
WA985       1109  14     35.00
WA985       1109  15     42.00
WA985       1109  16     46.00
WA985       1109  17     52.00
WA985       1109  18     43.00
WA985       1109  19     46.00
WA985       1109  20     49.00
WA985       1109  21     37.00
WA985       1109  22     36.00
WA985       1109  23     42.00
WA985       1109  24     52.00
WA985       1109  25     55.00
WA985       1109  26     52.00
WA985       1109  27     43.00
WA985       1109  28     41.00
WA985       1109  29     48.00
WA985       1109  30     51.00
WA985       1209   1     39.00
WA985       1209   2     35.00
WA985       1209   3     32.00
WA985       1209   4     31.00
WA985       1209   5     26.00
WA985       1209   6     19.00
WA985       1209   7     12.00
WA985       1209   8     11.00
WA985       1209   9     17.00
WA985       1209  10     28.00
WA985       1209  11     37.00
WA985       1209  12     37.00
WA985       1209  13     28.00
WA985       1209  14     36.00
WA985       1209  15     40.00
WA985       1209  16     43.00
WA985       1209  17     44.00
WA985       1209  18     45.00
WA985       1209  19     46.00
WA985       1209  20     48.00
WA985       1209  21     43.00
WA985       1209  22     35.00
WA985       1209  23     33.00
WA985       1209  24     34.00
WA985       1209  25     33.00
WA985       1209  26     36.00
WA985       1209  27     40.00
WA985       1209  28     37.00
WA985       1209  29     37.00
WA985       1209  30     36.00
WA985       1209  31     39.00
WA985       0110   1     46.00
WA985       0110   2     41.00
WA985       0110   3     44.00
WA985       0110   4     44.00
WA985       0110   5     43.00
WA985       0110   6     34.00
WA985       0110   7     31.00
WA985       0110   8     39.00
WA985       0110   9     43.00
WA985       0110  10     50.00
WA985       0110  11     53.00
WA985       0110  12     50.00
WA985       0110  13     44.00
WA985       0110  14     45.00
WA985       0110  15     48.00
WA985       0110  16     44.00
WA985       0110  17     44.00
WA985       0110  18     48.00
WA985       0110  19     47.00
WA985       0110  20     45.00
WA985       0110  21     49.00
WA985       0110  22     41.00
WA985       0110  23     35.00
WA985       0110  24     44.00
WA985       0110  25     47.00
WA985       0110  26     38.00
WA985       0110  27     36.00
WA985       0110  28     44.00
WA985       0110  29     45.00
WA985       0110  30     44.00
WA985       0110  31     38.00
WA985       0210   1     46.00
WA985       0210   2     46.00
WA985       0210   3     45.00
WA985       0210   4     46.00
WA985       0210   5     44.00
WA985       0210   6     46.00
WA985       0210   7     39.00
WA985       0210   8     38.00
WA985       0210   9     38.00
WA985       0210  10     44.00
WA985       0210  11     45.00
WA985       0210  12     44.00
WA985       0210  13     45.00
WA985       0210  14     48.00
WA985       0210  15     42.00
WA985       0210  16     50.00
WA985       0210  17     44.00
WA985       0210  18     41.00
WA985       0210  19     40.00
WA985       0210  20     36.00
WA985       0210  21     37.00
WA985       0210  22     42.00
WA985       0210  23     49.00
WA985       0210  24     47.00
WA985       0210  25     46.00
WA985       0210  26     46.00
WA985       0210  27     46.00
WA985       0210  28     48.00
WA985       0310   1     54.00
WA985       0310   2     54.00
WA985       0310   3     47.00
WA985       0310   4     47.00
WA985       0310   5     46.00
WA985       0310   6     51.00
WA985       0310   7     52.00
WA985       0310   8     43.00
WA985       0310   9     31.00
WA985       0310  10     36.00
WA985       0310  11     47.00
WA985       0310  12     52.00
WA985       0310  13     42.00
WA985       0310  14     44.00
WA985       0310  15     51.00
WA985       0310  16     62.00
WA985       0310  17     47.00
WA985       0310  18     46.00
WA985       0310  19     46.00
WA985       0310  20     57.00
WA985       0310  21     50.00
WA985       0310  22     46.00
WA985       0310  23     47.00
WA985       0310  24     55.00
WA985       0310  25     49.00
WA985       0310  26     44.00
WA985       0310  27     55.00
WA985       0310  28     57.00
WA985       0310  29     49.00
WA985       0310  30     45.00
WA985       0310  31     41.00
WA985       0410   1     42.00
WA985       0410   2     37.00
WA985       0410   3     38.00
WA985       0410   4     44.00
WA985       0410   5     40.00
WA985       0410   6     45.00
WA985       0410   7     52.00
WA985       0410   8     47.00
WA985       0410   9     45.00
WA985       0410  10     49.00
WA985       0410  11     54.00
WA985       0410  12     49.00
WA985       0410  13     49.00
WA985       0410  14     54.00
WA985       0410  15     62.00
WA985       0410  16     67.00
WA985       0410  17     61.00
WA985       0410  18     58.00
WA985       0410  19     68.00
WA985       0410  20     64.00
WA985       0410  21     52.00
WA985       0410  22     56.00
WA985       0410  23     53.00
WA985       0410  24     47.00
WA985       0410  25     51.00
WA985       0410  26     63.00
WA985       0410  27     57.00
WA985       0410  28     47.00
WA985       0410  29     41.00
WA985       0410  30     50.00
WA985       0510   1     46.00
WA985       0510   2     54.00
WA985       0510   3     51.00
WA985       0510   4     44.00
WA985       0510   5     40.00
WA985       0510   6     43.00
WA985       0510   7     48.00
WA985       0510   8     51.00
WA985       0510   9     54.00
WA985       0510  10     52.00
WA985       0510  11     57.00
WA985       0510  12     58.00
WA985       0510  13     63.00
WA985       0510  14     67.00
WA985       0510  15     68.00
WA985       0510  16     73.00
WA985       0510  17     69.00
WA985       0510  18     56.00
WA985       0510  19     63.00
WA985       0510  20     48.00
WA985       0510  21     46.00
WA985       0510  22     50.00
WA985       0510  23     48.00
WA985       0510  24     54.00
WA985       0510  25     59.00
WA985       0510  26     55.00
WA985       0510  27     50.00
WA985       0510  28     54.00
WA985       0510  29     54.00
WA985       0510  30     60.00
WA985       0510  31     55.00
WA985       0610   1     56.00
WA985       0610   2     57.00
WA985       0610   3     58.00
WA985       0610   4     62.00
WA985       0610   5     61.00
WA985       0610   6     65.00
WA985       0610   7     64.00
WA985       0610   8     66.00
WA985       0610   9     60.00
WA985       0610  10     56.00
WA985       0610  11     57.00
WA985       0610  12     65.00
WA985       0610  13     69.00
WA985       0610  14     63.00
WA985       0610  15     55.00
WA985       0610  16     47.00
WA985       0610  17     53.00
WA985       0610  18     64.00
WA985       0610  19     64.00
WA985       0610  20     54.00
WA985       0610  21     56.00
WA985       0610  22     66.00
WA985       0610  23     74.00
WA985       0610  24     73.00
WA985       0610  25     71.00
WA985       0610  26     71.00
WA985       0610  27     71.00
WA985       0610  28     76.00
WA985       0610  29     69.00
WA985       0610  30     63.00
WA985       0710   1     67.00
WA985       0710   2     60.00
WA985       0710   3     60.00
WA985       0710   4     66.00
WA985       0710   5     63.00
WA985       0710   6     69.00
WA985       0710   7     76.00
WA985       0710   8     82.00
WA985       0710   9     83.00
WA985       0710  10     82.00
WA985       0710  11     81.00
WA985       0710  12     72.00
WA985       0710  13     61.00
WA985       0710  14     71.00
WA985       0710  15     83.00
WA985       0710  16     83.00
WA985       0710  17     78.00
WA985       0710  18     75.00
WA985       0710  19     73.00
WA985       0710  20     77.00
WA985       0710  21     77.00
WA985       0710  22     77.00
WA985       0710  23     72.00
WA985       0710  24     81.00
WA985       0710  25     87.00
WA985       0710  26     88.00
WA985       0710  27     73.00
WA985       0710  28     81.00
WA985       0710  29     82.00
WA985       0710  30     83.00
WA985       0710  31     75.00
WA985       0810   1     77.00
WA985       0810   2     78.00
WA985       0810   3     80.00
WA985       0810   4     80.00
WA985       0810   5     83.00
WA985       0810   6     78.00
WA985       0810   7     77.00
WA985       0810   8     72.00
WA985       0810   9     75.00
WA985       0810  10     70.00
WA985       0810  11     67.00
WA985       0810  12     78.00
WA985       0810  13     74.00
WA985       0810  14     79.00
WA985       0810  15     81.00
WA985       0810  16     83.00
WA985       0810  17     86.00
WA985       0810  18     79.00
WA985       0810  19     80.00
WA985       0810  20     75.00
WA985       0810  21     76.00
WA985       0810  22     66.00
WA985       0810  23     67.00
WA985       0810  24     76.00
WA985       0810  25     87.00
WA985       0810  26     90.00
WA985       0810  27     61.00
WA985       0810  28     56.00
WA985       0810  29     61.00
WA985       0810  30     58.00
WA985       0810  31     61.00
WA985       0910   1     65.00
WA985       0910   2     69.00
WA985       0910   3     79.00
WA985       0910   4     74.00
WA985       0910   5     58.00
WA985       0910   6     61.00
WA985       0910   7     65.00
WA985       0910   8     58.00
WA985       0910   9     57.00
WA985       0910  10     63.00
WA985       0910  11     63.00
WA985       0910  12     69.00
WA985       0910  13     71.00
WA985       0910  14     69.00
WA985       0910  15     72.00
WA985       0910  16     64.00
WA985       0910  17     68.00
WA985       0910  18     65.00
WA985       0910  19     59.00
WA985       0910  20     63.00
WA985       0910  21     53.00
WA985       0910  22     58.00
WA985       0910  23     58.00
WA985       0910  24     64.00
WA985       0910  25     82.00
WA985       0910  26     69.00
WA985       0910  27     74.00
WA985       0910  28     79.00
WA985       0910  29     71.00
WA985       0910  30     73.00
WA985       1010   1     75.00
WA985       1010   2     76.00
WA985       1010   3     67.00
WA985       1010   4     53.00
WA985       1010   5     57.00
WA985       1010   6     64.00
WA985       1010   7     56.00
WA985       1010   8     52.00
WA985       1010   9     64.00
WA985       1010  10     68.00
WA985       1010  11     52.00
WA985       1010  12     54.00
WA985       1010  13     69.00
WA985       1010  14     70.00
WA985       1010  15     55.00
WA985       1010  16     50.00
WA985       1010  17     52.00
WA985       1010  18     54.00
WA985       1010  19     57.00
WA985       1010  20     65.00
WA985       1010  21     64.00
WA985       1010  22     56.00
WA985       1010  23     49.00
WA985       1010  24     49.00
WA985       1010  25     43.00
WA985       1010  26     43.00
WA985       1010  27     49.00
WA985       1010  28     48.00
WA985       1010  29     49.00
WA985       1010  30     51.00
WA985       1010  31     51.00
WA985       1110   1     61.00
WA985       1110   2     58.00
WA985       1110   3     61.00
WA985       1110   4     64.00
WA985       1110   5     67.00
WA985       1110   6     65.00
WA985       1110   7     54.00
WA985       1110   8     45.00
WA985       1110   9     43.00
WA985       1110  10     37.00
WA985       1110  11     42.00
WA985       1110  12     43.00
WA985       1110  13     39.00
WA985       1110  14     52.00
WA985       1110  15     49.00
WA985       1110  16     48.00
WA985       1110  17     47.00
WA985       1110  18     41.00
WA985       1110  19     40.00
WA985       1110  20     37.00
WA985       1110  21     33.00
WA985       1110  22     29.00
WA985       1110  23     27.00
WA985       1110  24     15.00
WA985       1110  25     32.00
WA985       1110  26     35.00
WA985       1110  27     35.00
WA985       1110  28     34.00
WA985       1110  29     36.00
WA985       1110  30     35.00
WA985       1210   1     43.00
WA985       1210   2     38.00
WA985       1210   3     36.00
WA985       1210   4     36.00
WA985       1210   5     45.00
WA985       1210   6     40.00
WA985       1210   7     47.00
WA985       1210   8     48.00
WA985       1210   9     42.00
WA985       1210  10     40.00
WA985       1210  11     42.00
WA985       1210  12     49.00
WA985       1210  13     51.00
WA985       1210  14     44.00
WA985       1210  15     38.00
