$ Get data for 1159:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:52:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1159          Gold Axe Camp
WA1159      0312   7     13.00
WA1159      0312   8     22.00
WA1159      0312   9     34.00
WA1159      0312  10     32.00
WA1159      0312  11     23.00
WA1159      0312  12     19.00
WA1159      0312  13     19.00
WA1159      0312  14     17.00
WA1159      0312  15     30.00
WA1159      0312  16     26.00
WA1159      0312  17     23.00
WA1159      0312  18     20.00
WA1159      0312  19     20.00
WA1159      0312  20     21.00
WA1159      0312  21     18.00
WA1159      0312  22     21.00
WA1159      0312  23     21.00
WA1159      0312  24     24.00
WA1159      0312  25     31.00
WA1159      0312  26     31.00
WA1159      0312  27     29.00
WA1159      0312  28     29.00
WA1159      0312  29     28.00
WA1159      0312  30     29.00
WA1159      0312  31     26.00
WA1159      0412   1     21.00
WA1159      0412   2     22.00
WA1159      0412   3     26.00
WA1159      0412   4     23.00
WA1159      0412   5     22.00
WA1159      0412   6     24.00
WA1159      0412   7     24.00
WA1159      0412   8     28.00
WA1159      0412   9     35.00
WA1159      0412  10     41.00
WA1159      0412  11     41.00
WA1159      0412  12     35.00
WA1159      0412  13     31.00
WA1159      0412  14     30.00
WA1159      0412  15     30.00
WA1159      0412  16     30.00
WA1159      0412  17     27.00
WA1159      0412  18     29.00
WA1159      0412  19     29.00
WA1159      0412  20     34.00
WA1159      0412  21     35.00
WA1159      0412  22     44.00
WA1159      0412  23     49.00
WA1159      0412  24     45.00
WA1159      0412  25     41.00
WA1159      0412  26     28.00
WA1159      0412  27     25.00
WA1159      0412  28     31.00
WA1159      0412  29     35.00
WA1159      0412  30     32.00
WA1159      0512   1     28.00
WA1159      0512   2     29.00
WA1159      0512   3     30.00
WA1159      0512   4     29.00
WA1159      0512   5     26.00
WA1159      0512   6     31.00
WA1159      0512   7     39.00
WA1159      0512   8     45.00
WA1159      0512   9     27.00
WA1159      0512  10     24.00
WA1159      0512  11     32.00
WA1159      0512  12     41.00
WA1159      0512  13     48.00
WA1159      0512  14     53.00
WA1159      0512  15     50.00
WA1159      0512  16     38.00
WA1159      0512  17     33.00
WA1159      0512  18     30.00
WA1159      0512  19     36.00
WA1159      0512  20     43.00
WA1159      0512  21     42.00
WA1159      0512  22     36.00
WA1159      0512  23     34.00
WA1159      0512  24     33.00
WA1159      0512  25     37.00
WA1159      0512  26     40.00
WA1159      0512  27     43.00
WA1159      0512  28     42.00
WA1159      0512  29     37.00
WA1159      0512  30     38.00
WA1159      0512  31     43.00
WA1159      0612   1     45.00
WA1159      0612   2     41.00
WA1159      0612   3     38.00
WA1159      0612   4     40.00
WA1159      0612   5     36.00
WA1159      0612   6     33.00
WA1159      0612   7     35.00
WA1159      0612   8     34.00
WA1159      0612   9     34.00
WA1159      0612  10     37.00
WA1159      0612  11     46.00
WA1159      0612  12     43.00
WA1159      0612  13     39.00
WA1159      0612  14     36.00
WA1159      0612  15     36.00
WA1159      0612  16     44.00
WA1159      0612  17     41.00
WA1159      0612  18     38.00
WA1159      0612  19     36.00
WA1159      0612  20     44.00
WA1159      0612  21     47.00
WA1159      0612  22     48.00
WA1159      0612  23     45.00
WA1159      0612  24     45.00
WA1159      0612  25     44.00
WA1159      0612  26     40.00
WA1159      0612  27     37.00
WA1159      0612  28     45.00
WA1159      0612  29     48.00
WA1159      0612  30     48.00
WA1159      0712   1     47.00
WA1159      0712   2     48.00
WA1159      0712   3     38.00
WA1159      0712   4     38.00
WA1159      0712   5     47.00
WA1159      0712   6     55.00
WA1159      0712   7     61.00
WA1159      0712   8     63.00
WA1159      0712   9     58.00
WA1159      0712  10     57.00
WA1159      0712  11     64.00
WA1159      0712  12     65.00
WA1159      0712  13     60.00
WA1159      0712  14     56.00
WA1159      0712  15     51.00
WA1159      0712  16     53.00
WA1159      0712  17     57.00
WA1159      0712  18     55.00
WA1159      0712  19     53.00
WA1159      0712  20     47.00
WA1159      0712  21     46.00
WA1159      0712  22     48.00
WA1159      0712  23     40.00
WA1159      0712  24     42.00
WA1159      0712  25     52.00
WA1159      0712  26     51.00
WA1159      0712  27     54.00
WA1159      0712  28     49.00
WA1159      0712  29     57.00
WA1159      0712  30     54.00
WA1159      0712  31     49.00
WA1159      0812   1     52.00
WA1159      0812   2     48.00
WA1159      0812   3     45.00
WA1159      0812   4     56.00
WA1159      0812   5     64.00
WA1159      0812   6     57.00
WA1159      0812   7     56.00
WA1159      0812   8     57.00
WA1159      0812   9     53.00
WA1159      0812  10     56.00
WA1159      0812  11     56.00
WA1159      0812  12     60.00
WA1159      0812  13     57.00
WA1159      0812  14     53.00
WA1159      0812  15     49.00
WA1159      0812  16     56.00
WA1159      0812  17     62.00
WA1159      0812  18     65.00
WA1159      0812  19     68.00
WA1159      0812  20     64.00
WA1159      0812  21     50.00
WA1159      0812  22     46.00
WA1159      0812  23     41.00
WA1159      0812  24     37.00
WA1159      0812  25     45.00
WA1159      0812  26     51.00
WA1159      0812  27     56.00
WA1159      0812  28     43.00
WA1159      0812  29     39.00
WA1159      0812  30     45.00
WA1159      0812  31     45.00
WA1159      0912   1     41.00
WA1159      0912   2     41.00
WA1159      0912   3     46.00
WA1159      0912   4     46.00
WA1159      0912   5     45.00
WA1159      0912   6     43.00
WA1159      0912   7     50.00
WA1159      0912   8     54.00
WA1159      0912   9     45.00
WA1159      0912  10     36.00
WA1159      0912  11     31.00
WA1159      0912  12     38.00
WA1159      0912  13     48.00
WA1159      0912  14     54.00
WA1159      0912  15     51.00
WA1159      0912  16     44.00
WA1159      0912  17     47.00
WA1159      0912  18     56.00
WA1159      0912  19     56.00
WA1159      0912  20     57.00
WA1159      0912  21     60.00
WA1159      0912  22     59.00
WA1159      0912  23     55.00
WA1159      0912  24     54.00
WA1159      0912  25     46.00
WA1159      0912  26     45.00
WA1159      0912  27     52.00
WA1159      0912  28     53.00
WA1159      0912  29     46.00
WA1159      0912  30     42.00
WA1159      1012   1     47.00
WA1159      1012   2     29.00
WA1159      1012   3     29.00
WA1159      1012   4     33.00
WA1159      1012   5     34.00
WA1159      1012   6     37.00
WA1159      1012   7     42.00
WA1159      1012   8     44.00
WA1159      1012   9     42.00
WA1159      1012  10     46.00
WA1159      1012  11     45.00
WA1159      1012  12     44.00
WA1159      1012  13     43.00
WA1159      1012  14     42.00
WA1159      1012  15     42.00
WA1159      1012  16     31.00
WA1159      1012  17     28.00
WA1159      1012  18     34.00
WA1159      1012  19     34.00
WA1159      1012  20     28.00
WA1159      1012  21     25.00
WA1159      1012  22     24.00
WA1159      1012  23     25.00
WA1159      1012  24     25.00
WA1159      1012  25     26.00
WA1159      1012  26     26.00
WA1159      1012  27     26.00
WA1159      1012  28     31.00
WA1159      1012  29     34.00
WA1159      1012  30     37.00
WA1159      1012  31     40.00
WA1159      1112   1     36.00
WA1159      1112   2     36.00
WA1159      1112   3     36.00
WA1159      1112   4     38.00
WA1159      1112   5     41.00
WA1159      1112   6     39.00
WA1159      1112   7     29.00
WA1159      1112   8     24.00
WA1159      1112   9     18.00
WA1159      1112  10     14.00
WA1159      1112  11     15.00
WA1159      1112  12     22.00
WA1159      1112  13     25.00
WA1159      1112  14     28.00
WA1159      1112  15     24.00
WA1159      1112  16     28.00
WA1159      1112  17     30.00
WA1159      1112  18     26.00
WA1159      1112  19     28.00
WA1159      1112  20     32.00
WA1159      1112  21     23.00
WA1159      1112  22     22.00
WA1159      1112  23     25.00
WA1159      1112  24     21.00
WA1159      1112  25     19.00
WA1159      1112  26     23.00
WA1159      1112  27     20.00
WA1159      1112  28     26.00
WA1159      1112  29     31.00
WA1159      1112  30     32.00
WA1159      1212   1     28.00
WA1159      1212   2     28.00
WA1159      1212   3     29.00
WA1159      1212   4     28.00
WA1159      1212   5     23.00
WA1159      1212   6     22.00
WA1159      1212   7     17.00
WA1159      1212   8     13.00
WA1159      1212   9     13.00
WA1159      1212  10     22.00
WA1159      1212  11     23.00
WA1159      1212  12     20.00
WA1159      1212  13     17.00
WA1159      1212  14     18.00
WA1159      1212  15     17.00
WA1159      1212  16     17.00
WA1159      1212  17     17.00
WA1159      1212  18     14.00
WA1159      1212  19     14.00
WA1159      1212  20     23.00
WA1159      1212  21     21.00
WA1159      1212  22     25.00
WA1159      1212  23     23.00
WA1159      1212  24     21.00
WA1159      1212  25     19.00
WA1159      1212  26     20.00
WA1159      1212  27     21.00
WA1159      1212  28     20.00
WA1159      1212  29     19.00
WA1159      1212  30     16.00
WA1159      1212  31     13.00
WA1159      0113   1     17.00
WA1159      0113   2     10.00
WA1159      0113   3     14.00
WA1159      0113   4     13.00
WA1159      0113   5     20.00
WA1159      0113   6     18.00
WA1159      0113   7     22.00
WA1159      0113   8     20.00
WA1159      0113   9     22.00
WA1159      0113  10     11.00
WA1159      0113  11      6.00
WA1159      0113  12      5.00
WA1159      0113  13      8.00
WA1159      0113  14     15.00
WA1159      0113  15     24.00
WA1159      0113  16     29.00
WA1159      0113  17     33.00
WA1159      0113  18     29.00
WA1159      0113  19     32.00
WA1159      0113  20     33.00
WA1159      0113  21     32.00
WA1159      0113  22     22.00
WA1159      0113  23     22.00
WA1159      0113  24     21.00
WA1159      0113  25     24.00
WA1159      0113  26     21.00
WA1159      0113  27     20.00
WA1159      0113  28     21.00
WA1159      0113  29     21.00
WA1159      0113  30     27.00
WA1159      0113  31     28.00
WA1159      0213   1     26.00
WA1159      0213   2     30.00
WA1159      0213   3     29.00
WA1159      0213   4     28.00
WA1159      0213   5     28.00
WA1159      0213   6     26.00
WA1159      0213   7     23.00
WA1159      0213   8     21.00
WA1159      0213   9     23.00
WA1159      0213  10     21.00
WA1159      0213  11     24.00
WA1159      0213  12     24.00
WA1159      0213  13     23.00
WA1159      0213  14     22.00
WA1159      0213  15     28.00
WA1159      0213  16     24.00
WA1159      0213  17     24.00
WA1159      0213  18     23.00
WA1159      0213  19     17.00
WA1159      0213  20     13.00
WA1159      0213  21     20.00
WA1159      0213  22     23.00
WA1159      0213  23     18.00
WA1159      0213  24     20.00
WA1159      0213  25     21.00
WA1159      0213  26     18.00
WA1159      0213  27     22.00
WA1159      0213  28     26.00
WA1159      0313   1     32.00
WA1159      0313   2     28.00
WA1159      0313   3     20.00
WA1159      0313   4     20.00
WA1159      0313   5     22.00
WA1159      0313   6     24.00
WA1159      0313   7     27.00
WA1159      0313   8     23.00
WA1159      0313   9     22.00
WA1159      0313  10     25.00
WA1159      0313  11     23.00
WA1159      0313  12     25.00
WA1159      0313  13     36.00
WA1159      0313  14     36.00
WA1159      0313  15     32.00
WA1159      0313  16     24.00
WA1159      0313  17     21.00
WA1159      0313  18     19.00
WA1159      0313  19     18.00
WA1159      0313  20     25.00
WA1159      0313  21     16.00
WA1159      0313  22     15.00
WA1159      0313  23     16.00
WA1159      0313  24     20.00
WA1159      0313  25     23.00
WA1159      0313  26     29.00
WA1159      0313  27     34.00
WA1159      0313  28     33.00
WA1159      0313  29     33.00
WA1159      0313  30     37.00
WA1159      0313  31     40.00
WA1159      0413   1     42.00
WA1159      0413   2     38.00
WA1159      0413   3     36.00
WA1159      0413   4     38.00
WA1159      0413   5     35.00
WA1159      0413   6     31.00
WA1159      0413   7     28.00
WA1159      0413   8     26.00
WA1159      0413   9     27.00
WA1159      0413  10     30.00
WA1159      0413  11     28.00
WA1159      0413  12     28.00
WA1159      0413  13     20.00
WA1159      0413  14     23.00
WA1159      0413  15     22.00
WA1159      0413  16     22.00
WA1159      0413  17     27.00
WA1159      0413  18     27.00
WA1159      0413  19     34.00
WA1159      0413  20     28.00
WA1159      0413  21     25.00
WA1159      0413  22     26.00
WA1159      0413  23     31.00
WA1159      0413  24     31.00
WA1159      0413  25     36.00
WA1159      0413  26     39.00
WA1159      0413  27     34.00
WA1159      0413  28     31.00
WA1159      0413  29     24.00
WA1159      0413  30     23.00
WA1159      0513   1     26.00
WA1159      0513   2     36.00
WA1159      0513   3     36.00
WA1159      0513   4     42.00
WA1159      0513   5     47.00
WA1159      0513   6     53.00
WA1159      0513   7     54.00
WA1159      0513   8     56.00
WA1159      0513   9     56.00
WA1159      0513  10     57.00
WA1159      0513  11     53.00
WA1159      0513  12     50.00
WA1159      0513  13     32.00
WA1159      0513  14     31.00
WA1159      0513  15     40.00
WA1159      0513  16     39.00
WA1159      0513  17     40.00
WA1159      0513  18     39.00
WA1159      0513  19     38.00
WA1159      0513  20     43.00
WA1159      0513  21     33.00
WA1159      0513  22     31.00
WA1159      0513  23     31.00
WA1159      0513  24     34.00
WA1159      0513  25     34.00
WA1159      0513  26     40.00
WA1159      0513  27     39.00
WA1159      0513  28     38.00
WA1159      0513  29     37.00
WA1159      0513  30     35.00
WA1159      0513  31     36.00
WA1159      0613   1     39.00
WA1159      0613   2     38.00
WA1159      0613   3     39.00
WA1159      0613   4     43.00
WA1159      0613   5     51.00
WA1159      0613   6     49.00
WA1159      0613   7     42.00
WA1159      0613   8     41.00
WA1159      0613   9     38.00
WA1159      0613  10     40.00
WA1159      0613  11     39.00
WA1159      0613  12     36.00
WA1159      0613  13     38.00
WA1159      0613  14     38.00
WA1159      0613  15     45.00
WA1159      0613  16     51.00
WA1159      0613  17     46.00
WA1159      0613  18     43.00
WA1159      0613  19     41.00
WA1159      0613  20     39.00
WA1159      0613  21     40.00
WA1159      0613  22     43.00
WA1159      0613  23     46.00
WA1159      0613  24     45.00
WA1159      0613  25     43.00
WA1159      0613  26     45.00
WA1159      0613  27     47.00
WA1159      0613  28     51.00
WA1159      0613  29     54.00
WA1159      0613  30     58.00
WA1159      0713   1     63.00
WA1159      0713   2     60.00
WA1159      0713   3     53.00
WA1159      0713   4     52.00
WA1159      0713   5     50.00
WA1159      0713   6     50.00
WA1159      0713   7     48.00
WA1159      0713   8     49.00
WA1159      0713   9     57.00
WA1159      0713  10     52.00
WA1159      0713  11     43.00
WA1159      0713  12     40.00
WA1159      0713  13     42.00
WA1159      0713  14     48.00
WA1159      0713  15     41.00
WA1159      0713  16     46.00
WA1159      0713  17     50.00
WA1159      0713  18     53.00
WA1159      0713  19     59.00
WA1159      0713  20     57.00
WA1159      0713  21     57.00
WA1159      0713  22     57.00
WA1159      0713  23     57.00
WA1159      0713  24     59.00
WA1159      0713  25     62.00
WA1159      0713  26     55.00
WA1159      0713  27     50.00
WA1159      0713  28     51.00
WA1159      0713  29     50.00
WA1159      0713  30     53.00
WA1159      0713  31     55.00
WA1159      0813   1     49.00
WA1159      0813   2     49.00
WA1159      0813   3     48.00
WA1159      0813   4     53.00
WA1159      0813   5     53.00
WA1159      0813   6     58.00
WA1159      0813   7     56.00
WA1159      0813   8     59.00
WA1159      0813   9     62.00
WA1159      0813  10     55.00
WA1159      0813  11     56.00
WA1159      0813  12     57.00
WA1159      0813  13     57.00
WA1159      0813  14     62.00
WA1159      0813  15     52.00
WA1159      0813  16     51.00
WA1159      0813  17     50.00
WA1159      0813  18     48.00
WA1159      0813  19     48.00
WA1159      0813  20     43.00
WA1159      0813  21     50.00
WA1159      0813  22     59.00
WA1159      0813  23     50.00
WA1159      0813  24     53.00
WA1159      0813  25     48.00
WA1159      0813  26     47.00
WA1159      0813  27     49.00
WA1159      0813  28     55.00
WA1159      0813  29     48.00
WA1159      0813  30     49.00
WA1159      0813  31     48.00
WA1159      0913   1     56.00
WA1159      0913   2     59.00
WA1159      0913   3     56.00
WA1159      0913   4     51.00
WA1159      0913   5     58.00
WA1159      0913   6     45.00
WA1159      0913   7     45.00
WA1159      0913   8     45.00
WA1159      0913   9     52.00
WA1159      0913  10     55.00
WA1159      0913  11     57.00
WA1159      0913  12     62.00
WA1159      0913  13     62.00
WA1159      0913  14     62.00
WA1159      0913  15     49.00
WA1159      0913  16     46.00
WA1159      0913  17     42.00
WA1159      0913  18     40.00
WA1159      0913  19     43.00
WA1159      0913  20     45.00
WA1159      0913  21     45.00
WA1159      0913  22     38.00
WA1159      0913  23     37.00
WA1159      0913  24     36.00
WA1159      0913  25     33.00
WA1159      0913  26     34.00
WA1159      0913  27     35.00
WA1159      0913  28     36.00
WA1159      0913  29     34.00
WA1159      0913  30     33.00
WA1159      1013   1     31.00
WA1159      1013   2     31.00
WA1159      1013   3     31.00
WA1159      1013   4     36.00
WA1159      1013   5     38.00
WA1159      1013   6     41.00
WA1159      1013   7     38.00
WA1159      1013   8     31.00
WA1159      1013   9     30.00
WA1159      1013  10     29.00
WA1159      1013  11     31.00
WA1159      1013  12     31.00
WA1159      1013  13     30.00
WA1159      1013  14     31.00
WA1159      1013  15     34.00
WA1159      1013  16     34.00
WA1159      1013  17     33.00
WA1159      1013  18     35.00
WA1159      1013  19     42.00
WA1159      1013  20     40.00
WA1159      1013  21     45.00
WA1159      1013  22     47.00
WA1159      1013  23     45.00
WA1159      1013  24     44.00
WA1159      1013  25     42.00
WA1159      1013  26     40.00
WA1159      1013  27     31.00
WA1159      1013  28     27.00
WA1159      1013  29     28.00
WA1159      1013  30     30.00
WA1159      1013  31     32.00
WA1159      1113   1     31.00
WA1159      1113   2     25.00
WA1159      1113   3     20.00
WA1159      1113   4     21.00
WA1159      1113   5     22.00
WA1159      1113   6     23.00
WA1159      1113   7     25.00
WA1159      1113   8     28.00
WA1159      1113   9     28.00
WA1159      1113  10     29.00
WA1159      1113  11     29.00
WA1159      1113  12     33.00
WA1159      1113  13     31.00
WA1159      1113  14     28.00
WA1159      1113  15     26.00
WA1159      1113  16     19.00
WA1159      1113  17     21.00
WA1159      1113  18     30.00
WA1159      1113  19     12.00
WA1159      1113  20      3.00
WA1159      1113  21     14.00
WA1159      1113  22     18.00
WA1159      1113  23     28.00
WA1159      1113  24     27.00
WA1159      1113  25     32.00
WA1159      1113  26     30.00
WA1159      1113  27     29.00
WA1159      1113  28     33.00
WA1159      1113  29     30.00
WA1159      1113  30     29.00
WA1159      1213   1     29.00
WA1159      1213   2      9.00
WA1159      1213   3      4.00
WA1159      1213   4     -3.00
WA1159      1213   5     -3.00
WA1159      1213   6     -6.00
WA1159      1213   7    -10.00
WA1159      1213   8     -4.00
WA1159      1213   9      6.00
WA1159      1213  10      8.00
WA1159      1213  11     15.00
WA1159      1213  12     19.00
WA1159      1213  13     24.00
WA1159      1213  14     26.00
WA1159      1213  15     24.00
WA1159      1213  16     26.00
WA1159      1213  17     25.00
WA1159      1213  18     10.00
WA1159      1213  19      8.00
WA1159      1213  20     12.00
WA1159      1213  21     19.00
WA1159      1213  22     23.00
WA1159      1213  23     24.00
WA1159      1213  24     22.00
WA1159      1213  25     22.00
WA1159      1213  26     28.00
WA1159      1213  27     26.00
WA1159      1213  28     24.00
WA1159      1213  29     23.00
WA1159      1213  30     30.00
WA1159      1213  31     27.00
WA1159      0114   1     28.00
WA1159      0114   2     27.00
WA1159      0114   3     16.00
WA1159      0114   4     12.00
WA1159      0114   5     14.00
WA1159      0114   6     19.00
WA1159      0114   7     20.00
WA1159      0114   8     22.00
WA1159      0114   9     23.00
WA1159      0114  10     24.00
WA1159      0114  11     27.00
WA1159      0114  12     24.00
WA1159      0114  13     31.00
WA1159      0114  14     32.00
WA1159      0114  15     30.00
WA1159      0114  16     35.00
WA1159      0114  17     34.00
WA1159      0114  18     30.00
WA1159      0114  19     28.00
WA1159      0114  20     25.00
WA1159      0114  21     28.00
WA1159      0114  22     28.00
WA1159      0114  23     25.00
WA1159      0114  24     28.00
WA1159      0114  25     35.00
WA1159      0114  26     24.00
WA1159      0114  27     20.00
WA1159      0114  28     22.00
WA1159      0114  29     20.00
WA1159      0114  30     17.00
WA1159      0114  31      8.00
WA1159      0214   1      8.00
WA1159      0214   2     10.00
WA1159      0214   3      3.00
WA1159      0214   4     -4.00
WA1159      0214   5     -8.00
WA1159      0214   6     -6.00
WA1159      0214   7      2.00
WA1159      0214   8      2.00
WA1159      0214   9      9.00
WA1159      0214  10     13.00
WA1159      0214  11     18.00
WA1159      0214  12     28.00
WA1159      0214  13     26.00
WA1159      0214  14     25.00
WA1159      0214  15     25.00
WA1159      0214  16     22.00
WA1159      0214  17     23.00
WA1159      0214  18     21.00
WA1159      0214  19     18.00
WA1159      0214  20     20.00
WA1159      0214  21     13.00
WA1159      0214  22     12.00
WA1159      0214  23     14.00
WA1159      0214  24     12.00
WA1159      0214  25     10.00
WA1159      0214  26     19.00
WA1159      0214  27     28.00
WA1159      0214  28     18.00
WA1159      0314   1      3.00
WA1159      0314   2      3.00
WA1159      0314   3     14.00
WA1159      0314   4     27.00
WA1159      0314   5     32.00
WA1159      0314   6     33.00
WA1159      0314   7     31.00
WA1159      0314   8     32.00
WA1159      0314   9     35.00
WA1159      0314  10     26.00
WA1159      0314  11     23.00
WA1159      0314  12     31.00
WA1159      0314  13     26.00
WA1159      0314  14     28.00
WA1159      0314  15     26.00
WA1159      0314  16     30.00
WA1159      0314  17     21.00
WA1159      0314  18     19.00
WA1159      0314  19     20.00
WA1159      0314  20     18.00
WA1159      0314  21     18.00
WA1159      0314  22     21.00
WA1159      0314  23     20.00
WA1159      0314  24     24.00
WA1159      0314  25     32.00
WA1159      0314  26     30.00
WA1159      0314  27     28.00
WA1159      0314  28     29.00
WA1159      0314  29     30.00
WA1159      0314  30     27.00
WA1159      0314  31     27.00
WA1159      0414   1     27.00
WA1159      0414   2     26.00
WA1159      0414   3     31.00
WA1159      0414   4     31.00
WA1159      0414   5     27.00
WA1159      0414   6     30.00
WA1159      0414   7     36.00
WA1159      0414   8     33.00
WA1159      0414   9     28.00
WA1159      0414  10     28.00
WA1159      0414  11     31.00
WA1159      0414  12     30.00
WA1159      0414  13     29.00
WA1159      0414  14     36.00
WA1159      0414  15     30.00
WA1159      0414  16     29.00
WA1159      0414  17     34.00
WA1159      0414  18     30.00
WA1159      0414  19     31.00
WA1159      0414  20     31.00
WA1159      0414  21     35.00
WA1159      0414  22     24.00
WA1159      0414  23     24.00
WA1159      0414  24     31.00
WA1159      0414  25     31.00
WA1159      0414  26     30.00
WA1159      0414  27     28.00
WA1159      0414  28     24.00
WA1159      0414  29     36.00
WA1159      0414  30     41.00
WA1159      0514   1     51.00
WA1159      0514   2     47.00
WA1159      0514   3     36.00
WA1159      0514   4     33.00
WA1159      0514   5     33.00
WA1159      0514   6     32.00
WA1159      0514   7     31.00
WA1159      0514   8     37.00
WA1159      0514   9     33.00
WA1159      0514  10     34.00
WA1159      0514  11     34.00
WA1159      0514  12     39.00
WA1159      0514  13     45.00
WA1159      0514  14     47.00
WA1159      0514  15     50.00
WA1159      0514  16     46.00
WA1159      0514  17     36.00
WA1159      0514  18     35.00
WA1159      0514  19     40.00
WA1159      0514  20     42.00
WA1159      0514  21     41.00
WA1159      0514  22     45.00
WA1159      0514  23     42.00
WA1159      0514  24     41.00
WA1159      0514  25     38.00
WA1159      0514  26     38.00
WA1159      0514  27     36.00
WA1159      0514  28     34.00
WA1159      0514  29     36.00
WA1159      0514  30     42.00
WA1159      0514  31     42.00
WA1159      0614   1     47.00
WA1159      0614   2     46.00
WA1159      0614   3     42.00
WA1159      0614   4     42.00
WA1159      0614   5     38.00
WA1159      0614   6     41.00
WA1159      0614   7     44.00
WA1159      0614   8     46.00
WA1159      0614   9     43.00
WA1159      0614  10     39.00
WA1159      0614  11     41.00
WA1159      0614  12     42.00
WA1159      0614  13     42.00
WA1159      0614  14     40.00
WA1159      0614  15     37.00
WA1159      0614  16     36.00
WA1159      0614  17     37.00
WA1159      0614  18     43.00
WA1159      0614  19     49.00
WA1159      0614  20     40.00
WA1159      0614  21     37.00
WA1159      0614  22     49.00
WA1159      0614  23     56.00
WA1159      0614  24     46.00
WA1159      0614  25     44.00
WA1159      0614  26     49.00
WA1159      0614  27     44.00
WA1159      0614  28     43.00
WA1159      0614  29     42.00
WA1159      0614  30     42.00
WA1159      0714   1     54.00
WA1159      0714   2     59.00
WA1159      0714   3     53.00
WA1159      0714   4     47.00
WA1159      0714   5     50.00
WA1159      0714   6     52.00
WA1159      0714   7     49.00
WA1159      0714   8     59.00
WA1159      0714   9     57.00
WA1159      0714  10     54.00
WA1159      0714  11     55.00
WA1159      0714  12     62.00
WA1159      0714  13     66.00
WA1159      0714  14     58.00
WA1159      0714  15     58.00
WA1159      0714  16     67.00
WA1159      0714  17     58.00
WA1159      0714  18     55.00
WA1159      0714  19     49.00
WA1159      0714  20     47.00
WA1159      0714  21     45.00
WA1159      0714  22     47.00
WA1159      0714  23     44.00
WA1159      0714  24     40.00
WA1159      0714  25     38.00
WA1159      0714  26     51.00
WA1159      0714  27     59.00
WA1159      0714  28     65.00
WA1159      0714  29     68.00
WA1159      0714  30     64.00
WA1159      0714  31     62.00
WA1159      0814   1     64.00
WA1159      0814   2     61.00
WA1159      0814   3     58.00
WA1159      0814   4     61.00
WA1159      0814   5     62.00
WA1159      0814   6     57.00
WA1159      0814   7     55.00
WA1159      0814   8     53.00
WA1159      0814   9     52.00
WA1159      0814  10     60.00
WA1159      0814  11     61.00
WA1159      0814  12     56.00
WA1159      0814  13     52.00
WA1159      0814  14     51.00
WA1159      0814  15     51.00
WA1159      0814  16     51.00
WA1159      0814  17     52.00
WA1159      0814  18     56.00
WA1159      0814  19     55.00
WA1159      0814  20     50.00
WA1159      0814  21     44.00
WA1159      0814  22     43.00
WA1159      0814  23     46.00
WA1159      0814  24     49.00
WA1159      0814  25     50.00
WA1159      0814  26     53.00
WA1159      0814  27     57.00
WA1159      0814  28     51.00
WA1159      0814  29     45.00
WA1159      0814  30     43.00
WA1159      0814  31     41.00
WA1159      0914   1     40.00
WA1159      0914   2     40.00
WA1159      0914   3     39.00
WA1159      0914   4     43.00
WA1159      0914   5     47.00
WA1159      0914   6     51.00
WA1159      0914   7     54.00
WA1159      0914   8     44.00
WA1159      0914   9     38.00
WA1159      0914  10     31.00
WA1159      0914  11     33.00
WA1159      0914  12     42.00
WA1159      0914  13     44.00
WA1159      0914  14     48.00
WA1159      0914  15     54.00
WA1159      0914  16     58.00
WA1159      0914  17     58.00
WA1159      0914  18     49.00
WA1159      0914  19     47.00
WA1159      0914  20     49.00
WA1159      0914  21     55.00
WA1159      0914  22     58.00
WA1159      0914  23     50.00
WA1159      0914  24     45.00
WA1159      0914  25     43.00
WA1159      0914  26     40.00
WA1159      0914  27     43.00
WA1159      0914  28     46.00
WA1159      0914  29     43.00
WA1159      0914  30     35.00
WA1159      1014   1     34.00
WA1159      1014   2     33.00
WA1159      1014   3     39.00
WA1159      1014   4     45.00
WA1159      1014   5     46.00
WA1159      1014   6     51.00
WA1159      1014   7     49.00
WA1159      1014   8     46.00
WA1159      1014   9     46.00
WA1159      1014  10     51.00
WA1159      1014  11     37.00
WA1159      1014  12     36.00
WA1159      1014  13     38.00
WA1159      1014  14     40.00
WA1159      1014  15     38.00
WA1159      1014  16     34.00
WA1159      1014  17     36.00
WA1159      1014  18     40.00
WA1159      1014  19     43.00
WA1159      1014  20     39.00
WA1159      1014  21     37.00
WA1159      1014  22     36.00
WA1159      1014  23     35.00
WA1159      1014  24     32.00
WA1159      1014  25     35.00
WA1159      1014  26     28.00
WA1159      1014  27     26.00
WA1159      1014  28     30.00
WA1159      1014  29     35.00
WA1159      1014  30     35.00
WA1159      1014  31     36.00
WA1159      1114   1     29.00
WA1159      1114   2     27.00
WA1159      1114   3     34.00
WA1159      1114   4     32.00
WA1159      1114   5     35.00
WA1159      1114   6     39.00
WA1159      1114   7     33.00
WA1159      1114   8     33.00
WA1159      1114   9     28.00
WA1159      1114  10     21.00
WA1159      1114  11      9.00
WA1159      1114  12      6.00
WA1159      1114  13     11.00
WA1159      1114  14     10.00
WA1159      1114  15      8.00
WA1159      1114  16     18.00
WA1159      1114  17     21.00
WA1159      1114  18     21.00
WA1159      1114  19     24.00
